Query Name,Rank,TF,Score,Library,Overlapping_Genes,Is_STAT1_Target
IFNa30h_enhancer_genes,167,ETV6,345.8,"ARCHS4 Coexpression,314;Enrichr Queries,377;ReMap ChIP-seq,187;GTEx Coexpression,505",,True
IFNa30h_enhancer_genes,168,NFYC,347.7,"ARCHS4 Coexpression,66;Enrichr Queries,241;GTEx Coexpression,736",FAM157A,True
IFNa30h_enhancer_genes,169,PAX5,348.6,"ARCHS4 Coexpression,537;ENCODE ChIP-seq,32;Enrichr Queries,590;ReMap ChIP-seq,19;GTEx Coexpression,565",,True
IFNa30h_enhancer_genes,170,GTF2B,349.3,"ARCHS4 Coexpression,1067;ENCODE ChIP-seq,47;ReMap ChIP-seq,93;GTEx Coexpression,190",,True
IFNa30h_enhancer_genes,171,FOXQ1,352.0,"ARCHS4 Coexpression,291;Enrichr Queries,752;GTEx Coexpression,13",PARD6G,True
IFNa30h_enhancer_genes,172,CENPA,353.0,"ARCHS4 Coexpression,418;GTEx Coexpression,288",,True
IFNa30h_enhancer_genes,173,CDX4,353.0,"ARCHS4 Coexpression,151;Enrichr Queries,786;GTEx Coexpression,122",PARD6G,True
IFNa30h_enhancer_genes,174,ZNF821,354.7,"ARCHS4 Coexpression,307;Enrichr Queries,91;GTEx Coexpression,666",,True
IFNa30h_enhancer_genes,175,STAT5A,354.8,"Literature ChIP-seq,109;ARCHS4 Coexpression,552;ENCODE ChIP-seq,99;Enrichr Queries,692;ReMap ChIP-seq,59;GTEx Coexpression,618",,True
IFNa30h_enhancer_genes,176,MEF2B,355.0,"ARCHS4 Coexpression,155;Enrichr Queries,475;ReMap ChIP-seq,33;GTEx Coexpression,757",,True
IFNa30h_enhancer_genes,177,ZNF467,355.3,"ARCHS4 Coexpression,75;Enrichr Queries,863;GTEx Coexpression,128",FAM157A,True
IFNa30h_enhancer_genes,178,HSFX1,356.0,"ARCHS4 Coexpression,471;GTEx Coexpression,241",,True
IFNa30h_enhancer_genes,179,TFDP1,357.3,"ARCHS4 Coexpression,231;Enrichr Queries,259;ReMap ChIP-seq,219;GTEx Coexpression,720",,True
IFNa30h_enhancer_genes,180,RUNX1,357.4,"Literature ChIP-seq,9;ARCHS4 Coexpression,312;Enrichr Queries,878;ReMap ChIP-seq,32;GTEx Coexpression,556",PARD6G,True
IFNa30h_enhancer_genes,181,BCL11A,357.6,"ARCHS4 Coexpression,1162;ENCODE ChIP-seq,4;Enrichr Queries,464;ReMap ChIP-seq,79;GTEx Coexpression,79","OR4F16,PARD6G",True
IFNa30h_enhancer_genes,182,ZNF516,358.3,"ARCHS4 Coexpression,27;Enrichr Queries,123;GTEx Coexpression,925",FAM157A,True
IFNa30h_enhancer_genes,183,CEBPZ,359.0,"ARCHS4 Coexpression,393;ENCODE ChIP-seq,107;Enrichr Queries,253;ReMap ChIP-seq,236;GTEx Coexpression,806",,True
IFNa30h_enhancer_genes,184,IRF1,360.2,"Literature ChIP-seq,143;ARCHS4 Coexpression,76;ENCODE ChIP-seq,11;Enrichr Queries,1232;ReMap ChIP-seq,155;GTEx Coexpression,544",FAM157A,True
IFNa30h_enhancer_genes,185,NR3C1,362.0,"Literature ChIP-seq,6;ARCHS4 Coexpression,259;ENCODE ChIP-seq,83;Enrichr Queries,868;ReMap ChIP-seq,57;GTEx Coexpression,899",FAM157A,True
IFNa30h_enhancer_genes,186,ELK1,362.2,"Literature ChIP-seq,116;ARCHS4 Coexpression,1299;ENCODE ChIP-seq,52;ReMap ChIP-seq,27;GTEx Coexpression,317",,True
IFNa30h_enhancer_genes,187,NFYA,362.2,"ARCHS4 Coexpression,502;ENCODE ChIP-seq,41;Enrichr Queries,650;ReMap ChIP-seq,222;GTEx Coexpression,396",,True
IFNa30h_enhancer_genes,188,BRF2,362.3,"ARCHS4 Coexpression,635;ReMap ChIP-seq,264;GTEx Coexpression,188",,True
IFNa30h_enhancer_genes,189,ZBTB33,362.8,"ARCHS4 Coexpression,1140;ENCODE ChIP-seq,1;Enrichr Queries,483;ReMap ChIP-seq,169;GTEx Coexpression,21","OR4F16,DDX11L9,PARD6G",True
IFNa30h_enhancer_genes,190,ETS2,363.0,"Literature ChIP-seq,148;ARCHS4 Coexpression,790;Enrichr Queries,400;GTEx Coexpression,114",PARD6G,True
IFNa30h_enhancer_genes,191,OVOL2,364.0,"ARCHS4 Coexpression,265;Enrichr Queries,802;ReMap ChIP-seq,295;GTEx Coexpression,94",PARD6G,True
IFNa30h_enhancer_genes,192,STAT3,364.8,"Literature ChIP-seq,36;ARCHS4 Coexpression,663;ENCODE ChIP-seq,15;Enrichr Queries,861;ReMap ChIP-seq,7;GTEx Coexpression,607",,True
IFNa30h_enhancer_genes,193,ZNF598,365.0,"ARCHS4 Coexpression,563;Enrichr Queries,334;GTEx Coexpression,198",,True
IFNa30h_enhancer_genes,194,GFI1,366.0,"ARCHS4 Coexpression,233;Enrichr Queries,101;GTEx Coexpression,764",,True
IFNa30h_enhancer_genes,195,GTF3A,367.3,"ARCHS4 Coexpression,144;Enrichr Queries,275;GTEx Coexpression,683",,True
IFNa30h_enhancer_genes,196,RAG1,368.3,"ARCHS4 Coexpression,112;Enrichr Queries,243;GTEx Coexpression,750",,True
IFNa30h_enhancer_genes,197,TP63,368.8,"Literature ChIP-seq,23;ARCHS4 Coexpression,680;Enrichr Queries,1072;ReMap ChIP-seq,4;GTEx Coexpression,65",PARD6G,True
IFNa30h_enhancer_genes,198,MITF,370.2,"Literature ChIP-seq,26;ARCHS4 Coexpression,30;Enrichr Queries,1144;ReMap ChIP-seq,158;GTEx Coexpression,493",DDX11L9,True
IFNa30h_enhancer_genes,199,ZGLP1,374.0,"ARCHS4 Coexpression,5;GTEx Coexpression,743","DDX11L16,DDX11L9",True
IFNa30h_enhancer_genes,200,VDR,375.2,"Literature ChIP-seq,44;ARCHS4 Coexpression,514;Enrichr Queries,698;ReMap ChIP-seq,38;GTEx Coexpression,582",,True
IFNa30h_enhancer_genes,201,ETV3L,375.3,"ARCHS4 Coexpression,367;Enrichr Queries,479;GTEx Coexpression,280",,True
IFNa30h_enhancer_genes,202,ZBTB39,375.7,"ARCHS4 Coexpression,269;Enrichr Queries,284;GTEx Coexpression,574",,True
IFNa30h_enhancer_genes,203,ARNT,377.0,"Literature ChIP-seq,111;ARCHS4 Coexpression,167;Enrichr Queries,1044;ReMap ChIP-seq,119;GTEx Coexpression,444",,True
IFNa30h_enhancer_genes,204,ZNF746,377.7,"ARCHS4 Coexpression,49;Enrichr Queries,945;GTEx Coexpression,139",FAM157A,True
IFNa30h_enhancer_genes,205,IRX5,377.7,"ARCHS4 Coexpression,439;Enrichr Queries,602;GTEx Coexpression,92",PARD6G,True
IFNa30h_enhancer_genes,206,ZIC2,378.7,"ARCHS4 Coexpression,206;Enrichr Queries,765;GTEx Coexpression,165",,True
IFNa30h_enhancer_genes,207,ZHX1,379.8,"ARCHS4 Coexpression,210;Enrichr Queries,187;ReMap ChIP-seq,67;GTEx Coexpression,1055",,True
IFNa30h_enhancer_genes,208,HOXB4,380.0,"Literature ChIP-seq,92;ARCHS4 Coexpression,227;Enrichr Queries,681;GTEx Coexpression,520",,True
IFNa30h_enhancer_genes,209,ZNF205,380.3,"ARCHS4 Coexpression,429;Enrichr Queries,448;GTEx Coexpression,264",,True
IFNa30h_enhancer_genes,210,SREBF2,380.3,"Literature ChIP-seq,114;ARCHS4 Coexpression,1338;ENCODE ChIP-seq,113;Enrichr Queries,220;ReMap ChIP-seq,212;GTEx Coexpression,285",,True
IFNa30h_enhancer_genes,211,ARID3A,382.4,"ARCHS4 Coexpression,446;ENCODE ChIP-seq,45;Enrichr Queries,710;ReMap ChIP-seq,86;GTEx Coexpression,625",,True
IFNa30h_enhancer_genes,212,ZBTB46,383.7,"ARCHS4 Coexpression,110;Enrichr Queries,180;GTEx Coexpression,861",,True
IFNa30h_enhancer_genes,213,POU5F1,383.8,"Literature ChIP-seq,31;ARCHS4 Coexpression,499;Enrichr Queries,496;ReMap ChIP-seq,12;GTEx Coexpression,881",,True
IFNa30h_enhancer_genes,214,ATF2,384.0,"ARCHS4 Coexpression,1036;ENCODE ChIP-seq,77;Enrichr Queries,348;ReMap ChIP-seq,103;GTEx Coexpression,356",,True
IFNa30h_enhancer_genes,215,POU2F1,386.8,"ARCHS4 Coexpression,741;Enrichr Queries,359;ReMap ChIP-seq,125;GTEx Coexpression,322",,True
IFNa30h_enhancer_genes,216,MEF2A,388.2,"Literature ChIP-seq,119;ARCHS4 Coexpression,1040;ENCODE ChIP-seq,105;Enrichr Queries,701;ReMap ChIP-seq,209;GTEx Coexpression,155",,True
IFNa30h_enhancer_genes,217,RREB1,389.0,"ARCHS4 Coexpression,373;Enrichr Queries,137;GTEx Coexpression,657",,True
IFNa30h_enhancer_genes,218,ZNF398,389.7,"ARCHS4 Coexpression,560;Enrichr Queries,297;GTEx Coexpression,312",,True
IFNa30h_enhancer_genes,219,STAT1,390.0,"Literature ChIP-seq,129;ARCHS4 Coexpression,714;ENCODE ChIP-seq,46;Enrichr Queries,885;ReMap ChIP-seq,64;GTEx Coexpression,502",,True
IFNa30h_enhancer_genes,220,NFKB1,392.0,"ARCHS4 Coexpression,740;Enrichr Queries,148;ReMap ChIP-seq,69;GTEx Coexpression,611",,True
IFNa30h_enhancer_genes,221,AHR,393.8,"Literature ChIP-seq,126;ARCHS4 Coexpression,493;Enrichr Queries,531;ReMap ChIP-seq,134;GTEx Coexpression,685",,True
IFNa30h_enhancer_genes,222,ZNF710,395.0,"ARCHS4 Coexpression,53;Enrichr Queries,192;GTEx Coexpression,940",FAM157A,True
IFNa30h_enhancer_genes,223,TCF7,395.8,"Literature ChIP-seq,93;ARCHS4 Coexpression,986;Enrichr Queries,312;ReMap ChIP-seq,206;GTEx Coexpression,382",,True
IFNa30h_enhancer_genes,224,DOT1L,396.0,"ARCHS4 Coexpression,420;Enrichr Queries,61;GTEx Coexpression,707",,True
IFNa30h_enhancer_genes,225,BAZ2A,396.0,"ARCHS4 Coexpression,180;Enrichr Queries,56;GTEx Coexpression,952",,True
IFNa30h_enhancer_genes,226,XBP1,398.0,"ARCHS4 Coexpression,390;Enrichr Queries,744;ReMap ChIP-seq,193;GTEx Coexpression,265",,True
IFNa30h_enhancer_genes,227,NR5A2,398.0,"ARCHS4 Coexpression,109;Enrichr Queries,809;ReMap ChIP-seq,249;GTEx Coexpression,425",,True
IFNa30h_enhancer_genes,228,ZNF212,398.3,"ARCHS4 Coexpression,699;Enrichr Queries,119;GTEx Coexpression,377",,True
IFNa30h_enhancer_genes,229,ZNF596,398.7,"ARCHS4 Coexpression,468;Enrichr Queries,252;GTEx Coexpression,476",,True
IFNa30h_enhancer_genes,230,ZBED4,399.0,"ARCHS4 Coexpression,818;Enrichr Queries,13;GTEx Coexpression,366",,True
IFNa30h_enhancer_genes,231,TP73,399.3,"ARCHS4 Coexpression,299;Enrichr Queries,891;GTEx Coexpression,8",PARD6G,True
IFNa30h_enhancer_genes,232,ZFP30,399.3,"ARCHS4 Coexpression,133;Enrichr Queries,616;GTEx Coexpression,449",,True
IFNa30h_enhancer_genes,233,ZNF417,400.0,"ARCHS4 Coexpression,232;Enrichr Queries,745;GTEx Coexpression,223",,True
IFNa30h_enhancer_genes,234,CREB3L3,401.7,"ARCHS4 Coexpression,329;Enrichr Queries,513;GTEx Coexpression,363",,True
IFNa30h_enhancer_genes,235,HSF1,403.8,"Literature ChIP-seq,121;ARCHS4 Coexpression,1289;ENCODE ChIP-seq,116;ReMap ChIP-seq,149;GTEx Coexpression,344",,True
IFNa30h_enhancer_genes,236,ZBTB48,404.3,"ARCHS4 Coexpression,82;Enrichr Queries,112;GTEx Coexpression,1019",FAM157A,True
IFNa30h_enhancer_genes,237,MESP2,404.3,"ARCHS4 Coexpression,889;Enrichr Queries,165;GTEx Coexpression,159",,True
IFNa30h_enhancer_genes,238,EOMES,405.4,"Literature ChIP-seq,90;ARCHS4 Coexpression,666;Enrichr Queries,436;ReMap ChIP-seq,237;GTEx Coexpression,598",,True
IFNa30h_enhancer_genes,239,E2F7,407.0,"Literature ChIP-seq,160;ARCHS4 Coexpression,1020;Enrichr Queries,401;ReMap ChIP-seq,244;GTEx Coexpression,210",,True
IFNa30h_enhancer_genes,240,IRF6,407.0,"ARCHS4 Coexpression,572;Enrichr Queries,601;GTEx Coexpression,48",PARD6G,True
IFNa30h_enhancer_genes,241,ZNF691,407.3,"ARCHS4 Coexpression,600;Enrichr Queries,261;GTEx Coexpression,361",,True
IFNa30h_enhancer_genes,242,TFEB,407.5,"Literature ChIP-seq,120;ARCHS4 Coexpression,97;Enrichr Queries,778;GTEx Coexpression,635",FAM157A,True
IFNa30h_enhancer_genes,243,EGR4,408.0,"ARCHS4 Coexpression,490;Enrichr Queries,403;GTEx Coexpression,331",,True
IFNa30h_enhancer_genes,244,BHLHE23,408.5,"ARCHS4 Coexpression,336;GTEx Coexpression,481",,True
IFNa30h_enhancer_genes,245,FOXK1,413.0,"ARCHS4 Coexpression,819;Enrichr Queries,14;ReMap ChIP-seq,211;GTEx Coexpression,608",,True
IFNa30h_enhancer_genes,246,NHLH1,414.3,"ARCHS4 Coexpression,201;Enrichr Queries,855;GTEx Coexpression,187",,True
IFNa30h_enhancer_genes,247,PRR12,414.7,"ARCHS4 Coexpression,1042;Enrichr Queries,191;GTEx Coexpression,11",PARD6G,True
IFNa30h_enhancer_genes,248,E2F3,414.7,"ARCHS4 Coexpression,223;Enrichr Queries,954;GTEx Coexpression,67",FAM157A,True
IFNa30h_enhancer_genes,249,ELF3,415.0,"ARCHS4 Coexpression,465;Enrichr Queries,643;ReMap ChIP-seq,147;GTEx Coexpression,405",,True
IFNa30h_enhancer_genes,250,GTF2I,416.0,"ARCHS4 Coexpression,416",,True
IFNa30h_enhancer_genes,251,ZNF317,416.0,"ARCHS4 Coexpression,324;Enrichr Queries,652;GTEx Coexpression,272",,True
IFNa30h_enhancer_genes,252,ESRRA,416.2,"ARCHS4 Coexpression,1041;ENCODE ChIP-seq,103;Enrichr Queries,97;ReMap ChIP-seq,142;GTEx Coexpression,698",,True
IFNa30h_enhancer_genes,253,FOXJ3,417.3,"ARCHS4 Coexpression,578;Enrichr Queries,186;GTEx Coexpression,488",,True
IFNa30h_enhancer_genes,254,TFDP3,418.0,"ARCHS4 Coexpression,78;Enrichr Queries,317;GTEx Coexpression,859",DDX11L16,True
IFNa30h_enhancer_genes,255,KLF3,418.5,"ARCHS4 Coexpression,1088;Enrichr Queries,276;ReMap ChIP-seq,217;GTEx Coexpression,93",PARD6G,True
IFNa30h_enhancer_genes,256,ZNF217,420.7,"Literature ChIP-seq,91;ARCHS4 Coexpression,509;ENCODE ChIP-seq,91;Enrichr Queries,1137;ReMap ChIP-seq,273;GTEx Coexpression,423",,True
IFNa30h_enhancer_genes,257,ARID3C,421.0,"ARCHS4 Coexpression,604;GTEx Coexpression,238",,True
IFNa30h_enhancer_genes,258,FOXA3,421.3,"ARCHS4 Coexpression,492;Enrichr Queries,290;GTEx Coexpression,482",,True
IFNa30h_enhancer_genes,259,ZNF652,421.5,"Literature ChIP-seq,155;ARCHS4 Coexpression,496;Enrichr Queries,600;GTEx Coexpression,435",,True
IFNa30h_enhancer_genes,260,MYOG,421.8,"ARCHS4 Coexpression,701;ENCODE ChIP-seq,18;Enrichr Queries,449;GTEx Coexpression,519",,True
IFNa30h_enhancer_genes,261,ZNF776,422.0,"ARCHS4 Coexpression,108;Enrichr Queries,454;GTEx Coexpression,704",,True
IFNa30h_enhancer_genes,262,SATB1,424.0,"ARCHS4 Coexpression,328;Enrichr Queries,288;ReMap ChIP-seq,283;GTEx Coexpression,797",,True
IFNa30h_enhancer_genes,263,FOXJ1,424.3,"ARCHS4 Coexpression,476;Enrichr Queries,393;GTEx Coexpression,404",,True
IFNa30h_enhancer_genes,264,NR2F6,424.5,"ARCHS4 Coexpression,548;Enrichr Queries,419;ReMap ChIP-seq,167;GTEx Coexpression,564",,True
IFNa30h_enhancer_genes,265,ZNF273,424.7,"ARCHS4 Coexpression,1201;Enrichr Queries,35;GTEx Coexpression,38",PARD6G,True
IFNa30h_enhancer_genes,266,NFX1,425.7,"ARCHS4 Coexpression,915;Enrichr Queries,89;GTEx Coexpression,273",,True
IFNa30h_enhancer_genes,267,PRDM15,426.7,"ARCHS4 Coexpression,1055;Enrichr Queries,43;GTEx Coexpression,182",,True
IFNa30h_enhancer_genes,268,SOX15,427.7,"ARCHS4 Coexpression,696;Enrichr Queries,458;GTEx Coexpression,129",PARD6G,True
IFNa30h_enhancer_genes,269,DLX4,427.8,"Literature ChIP-seq,164;ARCHS4 Coexpression,222;Enrichr Queries,1250;GTEx Coexpression,75",PARD6G,True
IFNa30h_enhancer_genes,270,FOXK2,428.3,"ARCHS4 Coexpression,713;Enrichr Queries,72;ReMap ChIP-seq,74;GTEx Coexpression,854",,True
IFNa30h_enhancer_genes,271,FOXP1,429.4,"Literature ChIP-seq,29;ARCHS4 Coexpression,1010;Enrichr Queries,707;ReMap ChIP-seq,80;GTEx Coexpression,321",,True
IFNa30h_enhancer_genes,272,PROX1,430.3,"ARCHS4 Coexpression,141;Enrichr Queries,908;ReMap ChIP-seq,218;GTEx Coexpression,454",,True
IFNa30h_enhancer_genes,273,SMAD3,430.4,"Literature ChIP-seq,68;ARCHS4 Coexpression,845;Enrichr Queries,1030;ReMap ChIP-seq,46;GTEx Coexpression,163",,True
IFNa30h_enhancer_genes,274,E2F2,431.0,"ARCHS4 Coexpression,566;Enrichr Queries,289;GTEx Coexpression,438",,True
IFNa30h_enhancer_genes,275,ZHX2,431.3,"ARCHS4 Coexpression,767;Enrichr Queries,350;ReMap ChIP-seq,171;GTEx Coexpression,437",,True
IFNa30h_enhancer_genes,276,BATF3,433.3,"ARCHS4 Coexpression,226;Enrichr Queries,688;GTEx Coexpression,386",,True
IFNa30h_enhancer_genes,277,ELK4,433.4,"ARCHS4 Coexpression,1045;ENCODE ChIP-seq,68;Enrichr Queries,139;ReMap ChIP-seq,215;GTEx Coexpression,700",,True
IFNa30h_enhancer_genes,278,ZNF394,433.7,"ARCHS4 Coexpression,1079;Enrichr Queries,109;GTEx Coexpression,113",FAM157A,True
IFNa30h_enhancer_genes,279,ZNF335,433.8,"ARCHS4 Coexpression,35;Enrichr Queries,18;ReMap ChIP-seq,297;GTEx Coexpression,1385",FAM157A,True
IFNa30h_enhancer_genes,280,ZIM3,434.3,"ARCHS4 Coexpression,318;Enrichr Queries,597;GTEx Coexpression,388",,True
IFNa30h_enhancer_genes,281,NFATC1,434.4,"ARCHS4 Coexpression,764;ENCODE ChIP-seq,92;Enrichr Queries,1017;ReMap ChIP-seq,55;GTEx Coexpression,244",,True
IFNa30h_enhancer_genes,282,NFKB2,435.8,"ARCHS4 Coexpression,643;Enrichr Queries,515;ReMap ChIP-seq,161;GTEx Coexpression,424",,True
IFNa30h_enhancer_genes,283,TFAP4,435.8,"ARCHS4 Coexpression,988;Enrichr Queries,337;ReMap ChIP-seq,43;GTEx Coexpression,375",,True
IFNa30h_enhancer_genes,284,CREB5,438.0,"ARCHS4 Coexpression,60;Enrichr Queries,1200;GTEx Coexpression,54",FAM157A,True
IFNa30h_enhancer_genes,285,SALL2,439.7,"ARCHS4 Coexpression,143;Enrichr Queries,962;GTEx Coexpression,214",,True
IFNa30h_enhancer_genes,286,ZNF415,440.0,"ARCHS4 Coexpression,734;Enrichr Queries,387;GTEx Coexpression,199",,True
IFNa30h_enhancer_genes,287,HOXC9,440.3,"Literature ChIP-seq,53;ARCHS4 Coexpression,241;Enrichr Queries,844;GTEx Coexpression,623",,True
IFNa30h_enhancer_genes,288,IRF5,441.7,"ARCHS4 Coexpression,577;Enrichr Queries,58;GTEx Coexpression,690",,True
IFNa30h_enhancer_genes,289,ZNF491,443.3,"ARCHS4 Coexpression,660;Enrichr Queries,200;GTEx Coexpression,470",,True
IFNa30h_enhancer_genes,290,ZNF534,443.5,"ARCHS4 Coexpression,263;GTEx Coexpression,624",,True
IFNa30h_enhancer_genes,291,TBP,443.6,"Literature ChIP-seq,123;ARCHS4 Coexpression,1347;ENCODE ChIP-seq,54;ReMap ChIP-seq,22;GTEx Coexpression,672",,True
IFNa30h_enhancer_genes,292,IRX3,444.0,"ARCHS4 Coexpression,495;Enrichr Queries,727;GTEx Coexpression,110",PARD6G,True
IFNa30h_enhancer_genes,293,CDX2,444.6,"Literature ChIP-seq,137;ARCHS4 Coexpression,540;Enrichr Queries,1260;ReMap ChIP-seq,54;GTEx Coexpression,232",,True
IFNa30h_enhancer_genes,294,ZNF681,445.0,"ARCHS4 Coexpression,826;Enrichr Queries,190;GTEx Coexpression,319",,True
IFNa30h_enhancer_genes,295,NCOA1,445.3,"ARCHS4 Coexpression,219;Enrichr Queries,365;ReMap ChIP-seq,202;GTEx Coexpression,995",,True
IFNa30h_enhancer_genes,296,PDX1,445.8,"Literature ChIP-seq,133;ARCHS4 Coexpression,237;Enrichr Queries,1377;ReMap ChIP-seq,30;GTEx Coexpression,452",,True
IFNa30h_enhancer_genes,297,ZNF804A,449.0,"ARCHS4 Coexpression,374;Enrichr Queries,239;GTEx Coexpression,734",,True
IFNa30h_enhancer_genes,298,HES7,449.0,"ARCHS4 Coexpression,209;Enrichr Queries,423;GTEx Coexpression,715",,True
IFNa30h_enhancer_genes,299,SRY,449.3,"Literature ChIP-seq,39;ARCHS4 Coexpression,421;Enrichr Queries,1291;GTEx Coexpression,46",PARD6G,True
IFNa30h_enhancer_genes,300,FOXP3,450.0,"Literature ChIP-seq,96;ARCHS4 Coexpression,894;Enrichr Queries,65;GTEx Coexpression,745",,True
IFNa30h_enhancer_genes,301,HNF4G,450.2,"ARCHS4 Coexpression,434;ENCODE ChIP-seq,110;Enrichr Queries,469;ReMap ChIP-seq,100;GTEx Coexpression,1138",,True
IFNa30h_enhancer_genes,302,FOXO3,451.5,"Literature ChIP-seq,70;ARCHS4 Coexpression,461;Enrichr Queries,666;GTEx Coexpression,609",,True
IFNa30h_enhancer_genes,303,ATF3,452.0,"Literature ChIP-seq,47;ARCHS4 Coexpression,879;ENCODE ChIP-seq,73;Enrichr Queries,773;ReMap ChIP-seq,16;GTEx Coexpression,924",,True
IFNa30h_enhancer_genes,304,ZNF641,452.3,"ARCHS4 Coexpression,56;Enrichr Queries,1295;GTEx Coexpression,6",FAM157A,True
IFNa30h_enhancer_genes,305,ZNF441,453.3,"ARCHS4 Coexpression,535;Enrichr Queries,150;GTEx Coexpression,675",,True
IFNa30h_enhancer_genes,306,PURB,453.5,"ARCHS4 Coexpression,278;GTEx Coexpression,629",,True
IFNa30h_enhancer_genes,307,EGR2,454.0,"ARCHS4 Coexpression,553;Enrichr Queries,660;GTEx Coexpression,149",,True
IFNa30h_enhancer_genes,308,ATF1,454.2,"ARCHS4 Coexpression,1270;ENCODE ChIP-seq,65;Enrichr Queries,85;ReMap ChIP-seq,184;GTEx Coexpression,667",,True
IFNa30h_enhancer_genes,309,VEZF1,454.3,"ARCHS4 Coexpression,814;Enrichr Queries,63;GTEx Coexpression,486",,True
IFNa30h_enhancer_genes,310,ZNF804B,454.3,"ARCHS4 Coexpression,238;Enrichr Queries,831;GTEx Coexpression,294",,True
IFNa30h_enhancer_genes,311,ZNF540,455.0,"ARCHS4 Coexpression,784;Enrichr Queries,305;GTEx Coexpression,276",,True
IFNa30h_enhancer_genes,312,MYT1L,455.3,"ARCHS4 Coexpression,286;Enrichr Queries,271;GTEx Coexpression,809",,True
IFNa30h_enhancer_genes,313,BCL11B,456.0,"Literature ChIP-seq,161;ARCHS4 Coexpression,1155;Enrichr Queries,452;GTEx Coexpression,56",PARD6G,True
IFNa30h_enhancer_genes,314,IKZF5,456.0,"ARCHS4 Coexpression,832;Enrichr Queries,279;GTEx Coexpression,257",,True
IFNa30h_enhancer_genes,315,ZFX,457.0,"Literature ChIP-seq,19;ARCHS4 Coexpression,1591;Enrichr Queries,5;ReMap ChIP-seq,172;GTEx Coexpression,498",PARD6G,True
IFNa30h_enhancer_genes,316,ZBED5,457.0,"ARCHS4 Coexpression,267;GTEx Coexpression,647",,True
IFNa30h_enhancer_genes,317,SETDB1,457.2,"Literature ChIP-seq,66;ARCHS4 Coexpression,801;ENCODE ChIP-seq,20;Enrichr Queries,626;ReMap ChIP-seq,190;GTEx Coexpression,1040",,True
IFNa30h_enhancer_genes,318,ZFHX2,457.3,"ARCHS4 Coexpression,362;Enrichr Queries,127;GTEx Coexpression,883",,True
IFNa30h_enhancer_genes,319,HOXA1,459.0,"ARCHS4 Coexpression,188;Enrichr Queries,941;GTEx Coexpression,248",,True
IFNa30h_enhancer_genes,320,PITX1,459.3,"ARCHS4 Coexpression,389;Enrichr Queries,609;GTEx Coexpression,380",,True
IFNa30h_enhancer_genes,321,KLF2,460.5,"Literature ChIP-seq,156;ARCHS4 Coexpression,44;Enrichr Queries,709;GTEx Coexpression,933",FAM157A,True
IFNa30h_enhancer_genes,322,ZNF790,462.0,"ARCHS4 Coexpression,765;Enrichr Queries,362;GTEx Coexpression,259",,True
IFNa30h_enhancer_genes,323,KLF13,462.5,"ARCHS4 Coexpression,890;Enrichr Queries,219;ReMap ChIP-seq,232;GTEx Coexpression,509",,True
IFNa30h_enhancer_genes,324,FOXN3,462.7,"ARCHS4 Coexpression,426;Enrichr Queries,177;GTEx Coexpression,785",,True
IFNa30h_enhancer_genes,325,HOXB7,463.8,"Literature ChIP-seq,62;ARCHS4 Coexpression,829;Enrichr Queries,537;ReMap ChIP-seq,292;GTEx Coexpression,599",,True
IFNa30h_enhancer_genes,326,BACH2,465.3,"ARCHS4 Coexpression,316;Enrichr Queries,892;ReMap ChIP-seq,207;GTEx Coexpression,446",,True
IFNa30h_enhancer_genes,327,ZNF236,466.3,"ARCHS4 Coexpression,266;Enrichr Queries,282;GTEx Coexpression,851",,True
IFNa30h_enhancer_genes,328,MLXIP,466.3,"ARCHS4 Coexpression,907;Enrichr Queries,309;GTEx Coexpression,183",,True
IFNa30h_enhancer_genes,329,NCOA2,468.5,"ARCHS4 Coexpression,917;Enrichr Queries,265;ReMap ChIP-seq,140;GTEx Coexpression,552",,True
IFNa30h_enhancer_genes,330,SALL1,469.5,"Literature ChIP-seq,157;ARCHS4 Coexpression,527;Enrichr Queries,894;GTEx Coexpression,300",,True
IFNa30h_enhancer_genes,331,NEUROD1,471.8,"ARCHS4 Coexpression,706;Enrichr Queries,847;ReMap ChIP-seq,44;GTEx Coexpression,290",,True
IFNa30h_enhancer_genes,332,GZF1,472.3,"ARCHS4 Coexpression,431;Enrichr Queries,3;GTEx Coexpression,983",,True
IFNa30h_enhancer_genes,333,PLSCR1,472.5,"ARCHS4 Coexpression,609;GTEx Coexpression,336",,True
IFNa30h_enhancer_genes,334,ATF4,472.8,"ARCHS4 Coexpression,193;Enrichr Queries,444;ReMap ChIP-seq,257;GTEx Coexpression,997",,True
IFNa30h_enhancer_genes,335,ZNF174,473.0,"ARCHS4 Coexpression,65;Enrichr Queries,622;GTEx Coexpression,732",OR4F16,True
IFNa30h_enhancer_genes,336,CSRNP1,474.0,"ARCHS4 Coexpression,135;GTEx Coexpression,813",,True
IFNa30h_enhancer_genes,337,ZNF248,474.0,"ARCHS4 Coexpression,145;Enrichr Queries,937;GTEx Coexpression,340",,True
IFNa30h_enhancer_genes,338,PAX8,474.5,"ARCHS4 Coexpression,941;Enrichr Queries,292;ReMap ChIP-seq,114;GTEx Coexpression,551",,True
IFNa30h_enhancer_genes,339,PBX3,475.6,"ARCHS4 Coexpression,284;ENCODE ChIP-seq,35;Enrichr Queries,839;ReMap ChIP-seq,159;GTEx Coexpression,1061",,True
